Timestamp,Target,Prediction,Anomaly,P-Value
1335784380,1393.53,1306.1024871613336,0,0.5
1335784440,1402.8399999999999,1190.5400907988253,0,0.5
1335784500,1558.45,1665.0835462880655,0,0.5
1335784560,1750.4300000000001,1680.3258833459436,0,0.5
1335784620,1142.6199999999999,1179.7659356466595,0,0.5
1335784680,580.86000000000001,511.43068279096906,0,0.5
1335784740,577.50999999999999,538.1611013278698,0,0.5
1335784800,610.98000000000002,560.9163174649208,0,0.5
1335784860,625.05999999999995,639.8287351833595,0,0.43158615310680354
1335784920,600.63999999999999,461.42646851611784,0,0.41988990174098728
1335784980,599.00999999999999,593.6995324948613,0,0.37990611203852637
1335785040,845.19000000000005,863.6265158678374,0,0.34672949429772171
1335785100,954.51999999999998,604.9256407318717,0,0.37078027253944967
1335785160,734.54999999999995,692.4736946830106,0,0.35385950842486791
1335785220,596.83000000000004,608.0324034124717,0,0.33006054443733213
1335785280,600.02999999999997,472.1440410087155,0,0.34599524111572505
1335785340,606.94000000000005,616.5596869917855,0,0.32489964575510849
1335785400,596.08000000000004,631.805605040988,0,0.30454920760946946
1335785460,598.63,604.0388373374774,0,0.29680630351825887
1335785520,646.47000000000003,794.59937881698,0,0.26326243682390682
1335785580,964.90999999999997,879.9406548269826,0,0.28872648029903319
1335785640,915.88999999999999,664.1940797078735,0,0.34872142510971549
1335785700,627.49000000000001,659.734906795102,0,0.32195741547119405
1335785760,686.57000000000005,561.6066268104048,0,0.33959701362209749
1335785820,832.02999999999997,440.9180511799344,0,0.35528128007095405
1335785880,808.54999999999995,472.28447600907447,0,0.38018076196955414
1335785940,804.45000000000005,600.9429686407437,0,0.40026224995444881
1335786000,801.41999999999996,580.0334989863354,0,0.41893572301078225
1335786060,962.85000000000002,886.8997918838052,0,0.39553421433887082
1335786120,1330.5899999999999,1000.2483346573035,0,0.40988034244118643
1335786180,1151.28,928.465766655032,0,0.42603784436841785
1335786240,978.61000000000001,608.454808797892,0,0.42106595429574611
1335786300,974.26999999999998,713.0228192894365,0,0.44384082180350581
1335786360,974.41999999999996,608.1999912588034,0,0.43452523872190507
1335786420,973.17999999999995,763.4279351935238,0,0.43991348316389745
1335786480,966.25,586.2089558793894,0,0.42828251325971001
1335786540,972.23000000000002,504.7022451726234,0,0.39874925738022593
1335786600,1044.0699999999999,970.8695157173705,0,0.38074747710236634
1335786660,1313.53,993.6692100179063,0,0.40223006512075826
1335786720,1185.01,952.4401723881202,0,0.42320972802594081
1335786780,989.38,611.2540189448324,0,0.41707246724427427
1335786840,1006.92,623.4563770325085,0,0.41143259195822268
1335786900,964.89999999999998,745.762207548674,0,0.42617328038889268
1335786960,859.62,575.4021114413674,0,0.44325846959227422
1335787020,1169.8900000000001,1052.522591419237,0,0.42262733986716905
1335787080,1680.97,1430.9286523884948,0,0.44202222677557534
1335787140,1537.9300000000001,1534.8811788179255,0,0.39489790506096917
1335787200,1648.3599999999999,1777.9419674565156,0,0.33520965096800182
1335787260,1790.74,1725.1187522188934,0,0.33446947994741127
1335787320,1578.79,1675.599235336157,0,0.29899140972257005
1335787380,1392.96,1505.6564601415732,0,0.27116421770790344
1335787440,1389.1700000000001,1467.406483124583,0,0.25828016392047864
1335787500,1370.4000000000001,1479.0028870280307,0,0.24342948681412047
1335787560,1392.25,1503.0463649523945,0,0.23262440778928034
1335787620,1370.4000000000001,1475.436997412733,0,0.22613972414750561
1335787680,1368.25,1476.3512211501084,0,0.2210250816788914
1335787740,1464.01,1579.2972393244963,0,0.21610766508374166
1335787800,1720.6700000000001,1713.2696723687914,0,0.23772257291981286
1335787860,1594.1300000000001,1647.0243113103152,0,0.23996308455597437
1335787920,1276.9400000000001,1432.636211777999,0,0.22216614974466861
1335787980,1191.1300000000001,1316.3434107412693,0,0.21508751702974244
1335788040,1158.55,1285.8434880781929,0,0.20975547659904198
1335788100,1134.3800000000001,1261.6642348865332,0,0.20602472216319631
1335788160,1117.8,1247.3616949978814,0,0.20300207465940712
1335788220,1139.23,1270.8751553483728,0,0.20051164351698963
1335788280,924.12,1095.3075573952196,0,0.19193704708349649
1335788340,361.12,487.499687666973,0,0.19371558866633989
1335788400,362.81999999999999,462.1256604014469,0,0.19998798023812009
1335788460,364.69,481.4671399943976,0,0.20387242133054673
1335788520,369.87,479.4511648071343,0,0.20833204894728999
1335788580,614.04999999999995,802.9495710834585,0,0.19380432358704666
1335788640,776.25,905.1066415016527,0,0.19668351219506344
1335788700,716.54999999999995,747.8794430748238,0,0.22389608286405616
1335788760,570.80999999999995,567.0815580220273,0,0.25307091268700871
1335788820,560.65999999999997,569.4002850206801,0,0.26983483354495941
1335788880,509.94,545.7537346067234,0,0.27384393866395784
1335788940,513.40999999999997,563.0453208920692,0,0.27282903932276975
1335789000,505.31,528.2949266087852,0,0.27956218084996493
1335789060,709.92999999999995,868.5110866793636,0,0.25000859850902524
1335789120,870.40999999999997,886.5360335855842,0,0.26555324175087647
1335789180,786.61000000000001,802.1374371856816,0,0.27660694184966522
1335789240,525.75999999999999,550.8514404190821,0,0.2816070702314184
1335789300,525.27999999999997,509.79042988193055,0,0.2969733946706678
1335789360,519.38,498.1311637335305,0,0.30946426953709444
1335789420,516.45000000000005,498.4983630546599,0,0.31721347609210127
1335789480,512.83000000000004,497.172863066193,0,0.32194817725613462
1335789540,512.47000000000003,498.7906725659751,0,0.32466943059880204
1335789600,848.17999999999995,799.2815356634171,0,0.33733178078330672
1335789660,869.22000000000003,814.1971865390991,0,0.34810542670311162
1335789720,544.41999999999996,587.4356504609347,0,0.32663147897306472
1335789780,523.46000000000004,497.5390855027172,0,0.33164041609956429
1335789840,519.95000000000005,495.0578797234026,0,0.33483434184584321
1335789900,522.84000000000003,497.5408904013125,0,0.33719360438177309
1335789960,518.95000000000005,495.7428729057759,0,0.33821080567968842
1335790020,446.98000000000002,582.9027184048978,0,0.29613086486779505
1335790080,479.38999999999999,719.8943352349297,0,0.24562725491152712
1335790140,774.48000000000002,771.5207272569365,0,0.26805531392097476
1335790200,710.75,610.3786164478546,0,0.31404621889990603
1335790260,413.16000000000003,496.5457586887947,0,0.29201537038503489
1335790320,414.44,498.5901167043908,0,0.27639738657211377
1335790380,419.93000000000001,502.23661826719075,0,0.2659389518994732
1335790440,411.06999999999999,495.7254430949027,0,0.2580142180798945
1335790500,412.43000000000001,495.47469214380345,0,0.25288069555327569
1335790560,411.83999999999997,495.33427504719583,0,0.24917160470586286
1335790620,693.59000000000003,746.757601269911,0,0.25459579357734041
1335790680,993.86000000000001,981.0562823300121,0,0.27726066369134977
1335790740,1678.2,1452.4993469281403,0,0.32659514255386646
1335790800,1670.49,1327.5471799748389,0,0.32443094237146053
1335790860,1600.1199999999999,1347.503834181301,0,0.35089566989528603
1335790920,1551.3,1305.8219406910553,0,0.37172129211854754
1335790980,1536.29,1282.9503918202768,0,0.38376632114927023
1335791040,1538.9400000000001,1284.6765768079847,0,0.39190097629671083
1335791100,1554.9400000000001,1484.4395790236158,0,0.39117627568751701
1335791160,1894.29,1568.5212917330623,0,0.37476114780452274
1335791220,1832.02,1534.5870990900726,0,0.37194488675717086
1335791280,1515.5,1264.7721249029205,0,0.38476301401574908
1335791340,1737.6500000000001,1255.9831967556102,0,0.32851901118277299
1335791400,1796.1600000000001,1275.9584809807575,0,0.28071355947690585
1335791460,1790.73,1243.5283401352458,0,0.24182455765185551
1335791520,1876.6800000000001,1356.1051242017747,0,0.21994968933530409
1335791580,1857.4000000000001,1225.0155945607075,0,0.1847743954581853
1335791640,1605.1700000000001,1481.0850750701672,0,0.26345549286885017
1335791700,1803.77,1483.5459245550433,0,0.2870331989313013
1335791760,1677.21,1541.654831975317,0,0.3387901462792437
1335791820,1438.9100000000001,1247.6975837398181,0,0.38097010772868317
1335791880,1422.53,1227.9283420549157,0,0.40938106267126606
1335791940,1313.8800000000001,1234.1991735851652,0,0.40633058639492448
1335792000,677.50999999999999,529.2868658411572,0,0.42645760737815597
1335792060,675.10000000000002,525.6330866269446,0,0.44587640568906178
1335792120,678.12,561.4844226621594,0,0.45247709857148966
1335792180,993.01999999999998,958.808422018273,0,0.42699040891384571
1335792240,1437.28,1001.5036492485631,0,0.35271228740468447
1335792300,1109.4300000000001,897.0202878610728,0,0.3708987364921591
1335792360,1168.25,756.4613387063156,0,0.31954413612086285
1335792420,1171.22,960.6448934396226,0,0.34835199249264626
1335792480,1037.3099999999999,787.8604425731346,0,0.3545085019065124
1335792540,1300.8099999999999,1508.0307486952045,0,0.28927396350417289
1335792600,1073.0599999999999,1329.510263630842,0,0.23431768536139405
1335792660,862.14999999999998,508.91171239726935,0,0.24045971788724868
1335792720,954.58000000000004,729.0784330245838,0,0.28755961401629809
1335792780,1216.5799999999999,772.4482683557784,0,0.25308232801890007
1335792840,1121.96,721.2490011014847,0,0.24002271840950656
1335792900,1464.29,540.4899035263653,0,0.17019349941894246
1335792960,1908.8099999999999,535.5771612600455,0,0.11915316552336105
1335793020,1931.28,553.0218272789664,0,0.083423828572226355
1335793080,1922.02,542.0998424785711,0,0.058412942339270885
1335793140,1918.96,631.2730264445083,0,0.040940120149796727
1335793200,1905.71,693.4751035040651,0,0.028780875925311037
1335793260,2005.1900000000001,731.7084157958012,0,0.020207087996733691
1335793320,2228.9499999999998,892.576421981571,0,0.01417314925768887
1335793380,2196.6300000000001,794.4910137749355,0,0.0099334042056108286
1335793440,1856.25,556.2848572444368,1,0.0069974295996396802
1335793500,1834.05,368.3829513331712,1,0.0049034294697661886
1335793560,1818.29,542.856724392975,1,0.0034914922587895281
1335793620,1534.3900000000001,597.7554079716303,1,0.0043908789415165409
1335793680,711.33000000000004,547.6778191089539,0,0.14512484309811338
1335793740,714.55999999999995,493.97457648649464,0,0.22260799764021716
1335793800,1671.97,718.1512299489027,0,0.15749744109112127
1335793860,2171.8000000000002,631.4133256376033,0,0.11025004803464232
1335793920,2152.27,678.8859069358444,0,0.077179738907732193
1335793980,1804.74,296.7828769994708,0,0.05402873044775125
1335794040,1797.6300000000001,542.3928519866258,0,0.037895061487838874
1335794100,1795.23,617.7923080436345,0,0.026707366348393755
1335794160,1792.5999999999999,541.1989681815368,0,0.018773535302885495
1335794220,1794.25,542.7047244608954,0,0.013219722045347907
1335794280,1784.6700000000001,537.573732131844,0,0.0093362056420414653
1335794340,1664.79,821.4221996575895,0,0.010785667650502276
1335794400,1987.27,1795.978041228169,0,0.13931901535787949
1335794460,1929.9300000000001,1704.364839203236,0,0.21673810625495021
1335794520,1608.72,1562.1263017613273,0,0.26637828126995378
1335794580,1554.23,1510.044106168153,0,0.30026556709745345
1335794640,1548.49,1549.1908955851457,0,0.30834882830914284
1335794700,1530.6800000000001,1486.5130875880545,0,0.32963817164584264
1335794760,1539.5699999999999,1498.8554727643984,0,0.34330992293126444
1335794820,1532.1099999999999,1491.0228797425573,0,0.35301277885137827
1335794880,1664.8900000000001,1793.2981696787133,0,0.30664998373828045
1335794940,1752.26,1768.2817732636497,0,0.30768629476346204
1335795000,1487.4200000000001,1567.771863744544,0,0.28827160592538731
1335795060,1321.4300000000001,1290.7140078691516,0,0.31081307603191799
1335795120,1448.6600000000001,1297.340509160219,0,0.36423190812567058
1335795180,1443.9100000000001,1383.6645907132543,0,0.37454015164204296
1335795240,1549.24,1200.7815310309834,0,0.34006219075266109
1335795300,2510.4200000000001,1310.8203396846707,0,0.23818503499478591
1335795360,2523.6700000000001,1190.6904320627898,0,0.16675892506350767
1335795420,2817.5900000000001,1472.608614648508,0,0.11675656658546865
1335795480,1904.71,1601.9917630897698,0,0.17413650520652485
1335795540,1534.4000000000001,1577.4686602176582,0,0.20616686092712563
1335795600,1439.98,1228.8189339337177,0,0.26877350926567833
1335795660,1197.47,1116.327887786554,0,0.29143114593596814
1335795720,609.33000000000004,602.0847809540808,0,0.28998226804492633
1335795780,593.0,510.8851578778388,0,0.30651374927667641
1335795840,635.42999999999995,602.4448434904947,0,0.30641342358990964
1335795900,872.49000000000001,768.2073005058744,0,0.32345748366181742
1335795960,1020.24,792.3536824880641,0,0.36710591234146028
1335796020,976.63999999999999,642.8711053255612,0,0.38849139022809681
1335796080,655.61000000000001,512.7127167444694,0,0.39060812306349268
1335796140,657.63999999999999,582.9108376238938,0,0.37516149341511462
1335796200,655.0,593.870994890209,0,0.36108380507367271
1335796260,465.63,536.9674989332832,0,0.32199712082470738
1335796320,450.13,513.5443797449007,0,0.29623761913731078
1335796380,852.94000000000005,1247.0196096840114,0,0.22958019032106819
1335796440,806.74000000000001,780.6578850456629,0,0.25096743903268065
1335796500,789.38,567.6153551651548,0,0.31475672175880398
1335796560,397.07999999999998,709.909005509721,0,0.25107396283288141
1335796620,737.00999999999999,1133.705998268368,0,0.19772456045545134
1335796680,321.92000000000002,552.8119060399812,0,0.17994480174582134
1335796740,306.33999999999997,536.4791910911499,0,0.16760881979769326
1335796800,304.25,535.4983982984669,0,0.15881182674848004
1335796860,304.63,535.3005190508203,0,0.15273817624289138
1335796920,444.36000000000001,784.1531235318859,0,0.13459968549366993
1335796980,663.08000000000004,803.9935363718755,0,0.15029548114416269
1335797040,547.42999999999995,571.1106064663337,0,0.18437556370731248
1335797100,307.45999999999998,538.0918795515065,0,0.17063842922781555
1335797160,321.85000000000002,549.758151717104,0,0.16142111221735156
1335797220,398.33999999999997,700.4383609323801,0,0.14502341963799181
1335797280,429.20999999999998,593.587097583605,0,0.15352751913369028
1335797340,417.55000000000001,537.7024113529772,0,0.16730067082205313
1335797400,417.56,586.8031149147519,0,0.16830274172510107
1335797460,778.99000000000001,807.1048840452763,0,0.19602698848102362
1335797520,783.08000000000004,814.5816258738952,0,0.21470959414594651
1335797580,434.85000000000002,714.4033303635895,0,0.18514898576827163
1335797640,431.0,552.6820519578918,0,0.18915392194748049
1335797700,421.74000000000001,545.6616403892136,0,0.1915462691315136
1335797760,428.42000000000002,598.9686122868012,0,0.1850563832488101
1335797820,432.87,556.81170582182,0,0.18867431652797079
1335797880,435.42000000000002,558.8005178610794,0,0.19130971835995156
1335797940,718.5,853.1403551047815,0,0.19111164484728693
1335798000,790.83000000000004,864.6961144759174,0,0.20250988994472041
1335798060,958.44000000000005,834.5392251897724,0,0.25561946426579152
1335798120,1329.8,1305.0042490673636,0,0.2688995555149431
1335798180,1243.4400000000001,1293.6922693098015,0,0.26177375175714546
1335798240,1190.8199999999999,1279.5530757197012,0,0.24903654619103666
1335798300,1166.6099999999999,1221.6331139540512,0,0.24688300935258839
1335798360,1154.6300000000001,1226.2177254879925,0,0.24200632714963538
1335798420,1306.95,1488.0198086850264,0,0.21864112212928519
1335798480,1495.71,1514.8190226058305,0,0.23320686804543439
1335798540,1256.3800000000001,1516.212960511036,0,0.20070809988133501
1335798600,1048.3699999999999,1209.8959683854025,0,0.19299043575068095
1335798660,1047.0799999999999,1206.8643872492207,0,0.18788489663421942
1335798720,1000.83,1168.871184326777,0,0.18291318909930782
1335798780,1037.97,1213.5313667923099,0,0.17818065588643142
1335798840,1018.9299999999999,1186.0281768605487,0,0.17627865894616426
1335798900,1102.22,1430.8485942801417,0,0.15231701030059688
1335798960,1393.3800000000001,1482.9587550370334,0,0.17225196813954105
1335799020,1324.1400000000001,1484.3603336987248,0,0.1732935693912547
1335799080,1059.99,1258.0062778090974,0,0.16782566496697346
1335799140,1146.7,1215.693910436626,0,0.187187920359837
1335799200,1121.1500000000001,1251.3636344146514,0,0.18902430741259396
1335799260,1126.9300000000001,1184.228148724334,0,0.21796474223854673
1335799320,1054.1500000000001,1147.8147340906407,0,0.22994862214562267
1335799380,650.21000000000004,660.9400367921388,0,0.25778438730007547
1335799440,767.13999999999999,750.3589870402545,0,0.2841400818687792
1335799500,658.67999999999995,529.0115448202962,0,0.33233098260894117
1335799560,396.0,491.34896294839,0,0.30963207777620672
1335799620,406.68000000000001,472.2765873527746,0,0.3004654821809653
1335799680,415.16000000000003,478.4252071806765,0,0.29458746457064333
1335799740,417.16000000000003,478.9356638600186,0,0.29081784370684283
1335799800,433.58999999999997,494.2824870765781,0,0.28843040891404581
1335799860,445.37,502.2136604802414,0,0.28765503058921343
1335799920,674.48000000000002,787.3998299280158,0,0.27452498340605364
1335799980,865.63999999999999,992.0292335112554,0,0.26246618583284675
1335800040,742.04999999999995,503.92414512282585,0,0.32067664625671166
1335800100,523.22000000000003,482.40871166598197,0,0.33430907782948827
1335800160,519.21000000000004,477.8425784425803,0,0.34399542503199187
1335800220,529.32000000000005,486.52152841413624,0,0.35114578369322319
1335800280,529.66999999999996,565.6048539065742,0,0.33649926546210024
1335800340,519.24000000000001,563.2223438195061,0,0.32432890924915209
1335800400,642.73000000000002,748.3190360178801,0,0.30178362875273024
1335800460,894.39999999999998,777.5446385709586,0,0.3412144226905135
1335800520,769.79999999999995,585.0434394375047,0,0.38731310051594925
1335800580,533.14999999999998,578.2955461292747,0,0.35962293882566793
1335800640,534.96000000000004,582.5533129778898,0,0.33966104705699324
1335800700,532.10000000000002,496.0926081953023,0,0.34635997151212844
1335800760,527.82000000000005,532.2256346737406,0,0.34083521918451309
1335800820,520.08000000000004,525.2265655584241,0,0.3367842657654031
1335800880,525.63,496.38108231591434,0,0.34261240255609182
1335800940,863.41999999999996,756.2291021750739,0,0.36719062008011527
1335801000,885.48000000000002,572.7148577101442,0,0.37395411887356667
1335801060,536.35000000000002,580.1686256927773,0,0.35058613608405176
1335801120,529.83000000000004,491.5370083191302,0,0.35459604881357853
1335801180,459.83999999999997,514.1211861745593,0,0.33456988501701829
1335801240,425.08999999999997,493.3635232695076,0,0.31730558912970619
1335801300,368.31,590.7251478207239,0,0.27386276744072374
1335801360,311.99000000000001,485.7313222498867,0,0.25243117477166094
1335801420,453.38,738.6896779826692,0,0.21817562681190739
1335801480,684.02999999999997,777.7184827687396,0,0.2300909765406477
1335801540,534.17999999999995,681.3275357316704,0,0.22706716711392161
1335801600,315.94999999999999,489.4806926163052,0,0.21971502742579466
1335801660,314.52999999999997,539.1097227211803,0,0.20517080581629082
1335801720,447.89999999999998,705.9785129689076,0,0.18935785486764148
1335801780,1219.72,1204.779250018475,0,0.2357762361432727
1335801840,1120.3499999999999,1192.1851127923433,0,0.2473334463251789
1335801900,1073.4200000000001,1150.8598554254143,0,0.25414653384349728
1335801960,1376.6400000000001,1424.8998148192095,0,0.26567027271654009
1335802020,1384.3299999999999,1412.456676307038,0,0.27854473091178411
1335802080,1067.1300000000001,1323.7398958246742,0,0.24095758114984872
1335802140,1037.1900000000001,1120.0381021429744,0,0.24846070885391783
1335802200,1023.22,1102.704677896352,0,0.25447221529608294
1335802260,1013.89,1092.8528398163705,0,0.25879840318209762
1335802320,1002.73,1086.464804440614,0,0.26074971061661029
1335802380,1030.3599999999999,1147.7518552643296,0,0.25473218102370648
1335802440,1090.1400000000001,1354.0693195923923,0,0.22311086496260335
1335802500,1374.98,1397.1472907455682,0,0.25019808562160539
1335802560,1283.51,1374.9728035001667,0,0.25300091133196539
1335802620,1001.89,1089.2133675522782,0,0.25588637023084293
1335802680,992.48000000000002,1084.8734773508208,0,0.25677585565268102
1335802740,982.44000000000005,1075.579208144878,0,0.25723295208803626
1335802800,1068.4300000000001,1232.2709209109548,0,0.24272442503688801
1335802860,1103.21,1085.3563295716735,0,0.28224007497854708
1335802920,1106.72,1055.0306062971085,0,0.31935653203545511
1335802980,1358.5599999999999,1320.1310203627208,0,0.3416068135409347
1335803040,797.75,881.5996800781068,0,0.32472466731858635
1335803100,477.05000000000001,583.2051056707498,0,0.30747406899121243
1335803160,389.56999999999999,474.74676875879084,0,0.30050364895675868
1335803220,389.14999999999998,474.7546189823105,0,0.2955187054920953
1335803280,409.52999999999997,500.6494971055936,0,0.2906730903670805
1335803340,402.76999999999998,452.14050682782164,0,0.29779864810705253
1335803400,410.69999999999999,495.41233265759337,0,0.29384560883561239
1335803460,486.08999999999997,669.9418561579573,0,0.2683913114771595
1335803520,777.27999999999997,752.2660459128831,0,0.30218931040385477
1335803580,720.94000000000005,596.071084312413,0,0.3543264486278403
1335803640,409.88999999999999,458.81190765844235,0,0.34247202880309191
1335803700,419.94999999999999,468.5634348984343,0,0.33425375660890688
1335803760,428.95999999999998,479.1100117802891,0,0.3281036413067715
1335803820,441.51999999999998,491.9200463160189,0,0.32373397507868673
1335803880,438.63999999999999,483.0528089838133,0,0.32222694168264776
1335803940,425.08999999999997,473.77259412891425,0,0.32006429719156437
1335804000,605.42999999999995,733.440389779179,0,0.29906262314410798
1335804060,780.54999999999995,758.469146306403,0,0.32284586676312377
1335804120,608.5,697.0608253101136,0,0.31042999645240732
1335804180,319.98000000000002,473.4237458166683,0,0.28655476030684857
1335804240,311.23000000000002,464.118872492797,0,0.26996514704421298
1335804300,321.36000000000001,473.7081447038373,0,0.25847245005569724
1335804360,391.77999999999997,663.8689008640467,0,0.22679422824471421
1335804420,426.42000000000002,466.033481834426,0,0.25562069318825847
1335804480,416.91000000000003,460.7196296362607,0,0.27470456825476219
1335804540,662.33000000000004,725.4374289649659,0,0.2830977030091707
1335804600,790.22000000000003,753.37932384347,0,0.31578081041023348
1335804660,528.59000000000003,541.1603268572396,0,0.32508532313058591
1335804720,424.47000000000003,466.9348872331646,0,0.32368004758224267
1335804780,425.58999999999997,466.3426563774912,0,0.32314307796249131
1335804840,432.36000000000001,521.4797153905388,0,0.31050070017752035
1335804900,431.67000000000002,523.8167926068614,0,0.30090903001086589
1335804960,427.06999999999999,466.8198956238264,0,0.30746538681536473
1335805020,433.88999999999999,515.6747688140018,0,0.30133737071895916
1335805080,772.09000000000003,729.5066286890217,0,0.3301590631705581
1335805140,783.63999999999999,466.9809377662994,0,0.33388096615403917
1335805200,433.81999999999999,480.42335066965256,0,0.32876085403881417
1335805260,461.76999999999998,587.0764379986828,0,0.30577762299675321
1335805320,433.68000000000001,478.5091575733115,0,0.30954924060974032
1335805380,439.67000000000002,481.836214550263,0,0.31288265174227481
1335805440,1083.1099999999999,1200.3032562625249,0,0.29656190382201059
1335805500,1262.3800000000001,1270.9847893509445,0,0.31270050555180229
1335805560,1240.27,1427.5890012874202,0,0.28086633859938692
1335805620,1516.6900000000001,1479.4383170313417,0,0.31433391773574193
1335805680,1563.9400000000001,1552.263047925348,0,0.33066543720103131
1335805740,1239.98,1158.1431347005487,0,0.36183815159170019
1335805800,1216.23,1178.3955728020755,0,0.37117738129293426
1335805860,1219.1700000000001,1143.5433773309715,0,0.38841828398422951
1335805920,1212.79,1161.7019804839852,0,0.39351141382036303
1335805980,1213.27,1198.527098846112,0,0.38693310833597488
1335806040,1201.0699999999999,1166.5117559963571,0,0.38782719678886479
1335806100,1254.28,1398.9843703844058,0,0.3426849980019317
1335806160,1562.73,1469.9671795885483,0,0.37339085367947761
1335806220,1532.6400000000001,1463.2667121280856,0,0.3881820138141997
1335806280,1199.26,1126.2794595241294,0,0.39956529316105177
1335806340,1214.5,1140.6099141163004,0,0.40779343055031603
1335806400,1201.72,1190.2314751803926,0,0.39603532910931893
1335806460,1217.9200000000001,1173.0942072464827,0,0.40306552108153582
1335806520,1200.5799999999999,1160.514836424503,0,0.40655033250913675
1335806580,1186.4000000000001,1108.8992976974591,0,0.42037001169637733
1335806640,1224.8199999999999,1333.7246399627943,0,0.37659668254497192
1335806700,1358.9100000000001,1327.2295743083873,0,0.38550174577119045
1335806760,704.04999999999995,517.2044326123037,0,0.40046395024509535
1335806820,388.04000000000002,423.6849623431231,0,0.38252880429794595
1335806880,387.23000000000002,418.657715258765,0,0.37117229248997269
1335806940,402.47000000000003,434.7020448404956,0,0.36299382365805899
1335807000,361.07999999999998,543.8837296618993,0,0.31854192212883481
1335807060,298.77999999999997,435.5605039331021,0,0.29829209184763938
1335807120,312.56,447.0176310536581,0,0.28469023814525563
1335807180,323.18000000000001,454.0834212122998,0,0.27605014679408002
1335807240,652.73000000000002,713.3261714138572,0,0.28846365952285608
1335807300,673.83000000000004,449.21454601396874,0,0.32115076348589966
1335807360,315.25,481.6711745124558,0,0.29301160353300182
1335807420,312.55000000000001,445.16162856714385,0,0.28145091599985927
1335807480,321.07999999999998,455.4053567779579,0,0.2729341145861639
1335807540,343.19999999999999,469.95632549820687,0,0.26885577300064123
1335807600,320.75,484.42408802328566,0,0.25704745330238321
1335807660,328.94999999999999,493.2819980446291,0,0.24862748437576748
1335807720,327.81999999999999,459.2586044980336,0,0.25067318884413581
1335807780,660.35000000000002,729.2970332934765,0,0.26841093722093234
1335807840,688.35000000000002,775.4716885599155,0,0.27593106014082219
1335807900,334.08999999999997,560.5692823116771,0,0.248182562410318
1335807960,315.61000000000001,446.0655503892708,0,0.25060619341973567
1335808020,325.77999999999997,452.640349330205,0,0.25320018105145664
1335808080,325.79000000000002,456.35880508619675,0,0.25409034342416409
1335808140,320.67000000000002,489.3804145124602,0,0.24553661245202066
1335808200,323.32999999999998,478.6183856937113,0,0.24270566311577146
1335808260,308.68000000000001,442.28300565941845,0,0.24599114073817741
1335808320,607.21000000000004,706.1579320126998,0,0.25711676630413766
